record_id,dataset,mix_id,mix_family,ref,temp_source,curing_type,curing_C,WC,cement,fly_ash,SCM_other,binder,Sa,RH,age_day,time_h,M_NS,t_eq,DD,f_c,fck,peakT,peak_day,maturity_provisional
233,lit503,OPC80 + BSC20-35-20,OPC80 + BSC20,"Kwon et al.,2008",ambient,,20.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,12.0,288.0,8640.0,288.0,240.0,9.0,,,,False
234,lit503,OPC80 + BSC20-35-20,OPC80 + BSC20,"Kwon et al.,2008",ambient,,20.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,16.0,384.0,11520.0,384.0,320.0,13.0,,,,False
235,lit503,OPC80 + BSC20-35-20,OPC80 + BSC20,"Kwon et al.,2008",ambient,,20.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,20.0,480.0,14400.0,480.0,400.0,17.0,,,,False
236,lit503,OPC80 + BSC20-35-25,OPC80 + BSC20,"Kwon et al.,2008",ambient,,25.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,12.0,288.0,10080.0,374.8376120243215,300.0,11.0,,,,False
237,lit503,OPC80 + BSC20-35-25,OPC80 + BSC20,"Kwon et al.,2008",ambient,,25.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,16.0,384.0,13440.0,499.7834826990953,400.0,15.0,,,,False
238,lit503,OPC80 + BSC20-35-25,OPC80 + BSC20,"Kwon et al.,2008",ambient,,25.0,0.35,428.0,0.0,107.0,535.0,45.0,95.0,20.0,480.0,16800.0,624.7293533738692,500.0,19.0,,,,False
239,lit503,OPC-Low,OPC-Low,"lee et. al., 2021",ambient,,20.0,0.55,310.0,0.0,0.0,310.0,50.0,95.0,3.0,72.0,2160.0,72.0,60.0,23.4,,,,False
240,lit503,OPC-Mid,OPC-Mid,"lee et. al., 2021",ambient,,20.0,0.45,340.0,0.0,0.0,340.0,48.0,95.0,3.0,72.0,2160.0,72.0,60.0,46.0,,,,False
241,lit503,OPC-High,OPC-High,"lee et. al., 2021",ambient,,20.0,0.3,410.0,0.0,0.0,410.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,69.0,,,,False
242,lit503,Binary-FA20,Binary-FA20,"lee et. al., 2021",ambient,,20.0,0.45,272.0,68.0,0.0,340.0,48.0,95.0,3.0,72.0,2160.0,72.0,60.0,45.0,,,,False
243,lit503,Binary-GGBS40,Binary-GGBS40,"lee et. al., 2021",ambient,,20.0,0.45,204.0,0.0,136.0,340.0,48.0,95.0,3.0,72.0,2160.0,72.0,60.0,55.0,,,,False
244,lit503,Binary-SF10,Binary-SF10,"lee et. al., 2021",ambient,,20.0,0.45,306.0,0.0,34.0,340.0,48.0,95.0,3.0,72.0,2160.0,72.0,60.0,52.0,,,,False
245,lit503,Ternary-FA20-GGBS40,Ternary-FA20-GGBS40,"lee et. al., 2021",ambient,,20.0,0.45,204.0,68.0,68.0,340.0,48.0,95.0,3.0,72.0,2160.0,72.0,60.0,58.0,,,,False
246,lit503,Ternary-FA10-GGBS20-SF5,Ternary-FA10-GGBS20-SF5,"lee et. al., 2021",ambient,,20.0,0.4,266.0,34.0,68.0,368.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,62.0,,,,False
247,lit503,Ternary-FA20-SF10,Ternary-FA20-SF10,"lee et. al., 2021",ambient,,20.0,0.4,238.0,68.0,34.0,340.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,65.0,,,,False
248,lit503,Ternary-FA20-GGBS40-SF5,Ternary-FA20-GGBS40-SF5,"lee et. al., 2021",ambient,,20.0,0.35,190.0,68.0,68.0,326.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,72.1,,,,False
249,lit503,25-49-600 (Plant Test),25,"Yoo et. al., 2017",core,,20.0,0.32,306.0,51.0,153.0,510.0,45.5,95.0,1.0,24.0,720.0,24.0,20.0,18.0,,,,False
250,lit503,25-49-600 (Plant Test),25,"Yoo et. al., 2017",core,,20.0,0.32,306.0,51.0,153.0,510.0,45.5,95.0,2.0,48.0,1440.0,48.0,40.0,28.0,,,,False
251,lit503,25-49-600 (Plant Test),25,"Yoo et. al., 2017",core,,20.0,0.32,306.0,51.0,153.0,510.0,45.5,95.0,3.0,72.0,2160.0,72.0,60.0,34.0,,,,False
252,lit503,25-49-600 (Plant Test),25,"Yoo et. al., 2017",core,,20.0,0.32,306.0,51.0,153.0,510.0,45.5,95.0,5.0,120.0,3600.0,120.0,100.0,41.0,,,,False
253,lit503,25-49-600 (Field Trace-Curing),25,"Yoo et. al., 2017",core,,18.0,0.32,306.0,51.0,153.0,510.0,45.5,90.0,1.0,24.0,672.0,21.544196205179755,18.0,17.5,,,,False
254,lit503,25-49-600 (Field Trace-Curing),25,"Yoo et. al., 2017",core,,18.0,0.32,306.0,51.0,153.0,510.0,45.5,90.0,2.0,48.0,1344.0,43.08839241035951,36.0,26.5,,,,False
255,lit503,25-49-600 (Field Trace-Curing),25,"Yoo et. al., 2017",core,,18.0,0.32,306.0,51.0,153.0,510.0,45.5,90.0,3.0,72.0,2016.0,64.63258861553926,54.0,33.0,,,,False
256,lit503,25-49-600 (Field Trace-Curing),25,"Yoo et. al., 2017",core,,18.0,0.32,306.0,51.0,153.0,510.0,45.5,90.0,5.0,120.0,3360.0,107.72098102589878,90.0,39.0,,,,False
257,lit503,OPC-45-10,OPC,"Kang et al., 2008",ambient,,10.0,0.45,389.0,0.0,0.0,389.0,46.0,95.0,12.0,288.0,5760.0,165.33507064842692,120.0,6.5,,,,False
258,lit503,OPC-45-10,OPC,"Kang et al., 2008",ambient,,10.0,0.45,389.0,0.0,0.0,389.0,46.0,95.0,18.0,432.0,8640.0,248.00260597264037,180.0,7.4,,,,False
259,lit503,OPC-45-10,OPC,"Kang et al., 2008",ambient,,10.0,0.45,389.0,0.0,0.0,389.0,46.0,95.0,24.0,576.0,11520.0,330.67014129685384,240.0,8.8,,,,False
260,lit503,OPC-42-15,OPC,"Kang et al., 2008",ambient,,15.0,0.42,405.0,0.0,0.0,405.0,46.0,95.0,12.0,288.0,7200.0,219.26529621269287,180.0,10.0,,,,False
261,lit503,OPC-42-15,OPC,"Kang et al., 2008",ambient,,15.0,0.42,405.0,0.0,0.0,405.0,46.0,95.0,18.0,432.0,10800.0,328.8979443190393,270.0,14.0,,,,False
262,lit503,OPC-42-15,OPC,"Kang et al., 2008",ambient,,15.0,0.42,405.0,0.0,0.0,405.0,46.0,95.0,24.0,576.0,14400.0,438.53059242538575,360.0,16.0,,,,False
263,lit503,OPC-39-20,OPC,"Kang et al., 2008",ambient,,20.0,0.39,423.0,0.0,0.0,423.0,46.0,95.0,12.0,288.0,8640.0,288.0,240.0,13.0,,,,False
264,lit503,OPC-39-20,OPC,"Kang et al., 2008",ambient,,20.0,0.39,423.0,0.0,0.0,423.0,46.0,95.0,18.0,432.0,12960.0,432.0,360.0,18.0,,,,False
265,lit503,OPC-39-20,OPC,"Kang et al., 2008",ambient,,20.0,0.39,423.0,0.0,0.0,423.0,46.0,95.0,24.0,576.0,17280.0,576.0,480.0,20.0,,,,False
266,lit503,OPC-42-20 + FA10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,40.0,0.0,405.0,46.0,95.0,12.0,288.0,8640.0,288.0,240.0,7.5,,,,False
267,lit503,OPC-42-20 + FA10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,40.0,0.0,405.0,46.0,95.0,18.0,432.0,12960.0,432.0,360.0,10.5,,,,False
268,lit503,OPC-42-20 + FA10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,40.0,0.0,405.0,46.0,95.0,24.0,576.0,17280.0,576.0,480.0,13.0,,,,False
269,lit503,OPC-42-20 + BFS10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,0.0,40.0,405.0,46.0,95.0,12.0,288.0,8640.0,288.0,240.0,8.0,,,,False
270,lit503,OPC-42-20 + BFS10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,0.0,40.0,405.0,46.0,95.0,18.0,432.0,12960.0,432.0,360.0,11.0,,,,False
271,lit503,OPC-42-20 + BFS10,OPC,"Kang et al., 2008",ambient,,20.0,0.42,365.0,0.0,40.0,405.0,46.0,95.0,24.0,576.0,17280.0,576.0,480.0,13.5,,,,False
272,lit503,OPC-25-5,OPC,"kim et al., 1998",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,10.2,,,,False
273,lit503,OPC-25-20,OPC,"kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,21.8,,,,False
274,lit503,OPC-25-35,OPC,"kim et al., 1998",ambient,,35.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1080.0,51.57282237903804,35.0,31.5,,,,False
275,lit503,FA20-25-5,FA20,"kim et al., 1998",ambient,,5.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,8.1,,,,False
276,lit503,FA20-25-20,FA20,"kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,19.4,,,,False
277,lit503,FA20-25-35,FA20,"kim et al., 1998",ambient,,35.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,1.0,24.0,1080.0,51.57282237903804,35.0,28.9,,,,False
278,lit503,BFS30-25-5,BFS30,"kim et al., 1998",ambient,,5.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,8.4,,,,False
279,lit503,BFS30-25-20,BFS30,"kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,19.8,,,,False
280,lit503,BFS30-25-35,BFS30,"kim et al., 1998",ambient,,35.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,1.0,24.0,1080.0,51.57282237903804,35.0,29.2,,,,False
281,lit503,FA20 + BFS30-25-20,FA20 + BFS30,"kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,20.5,,,,False
282,lit503,OPC-5/20 (Low–Ref),OPC,"kim et al., 1998",core,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,9.8,,,,False
283,lit503,OPC-5/20 (Low–Ref),OPC,"kim et al., 1998",core,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,21.0,,,,False
284,lit503,OPC-5/20 (Low–Ref),OPC,"kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,30.0,,,,False
285,lit503,OPC-20/40 (Ref–High),OPC,"kim et al., 1998",core,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,20.2,,,,False
286,lit503,OPC-20/40 (Ref–High),OPC,"kim et al., 1998",core,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,33.0,,,,False
287,lit503,OPC-20/40 (Ref–High),OPC,"kim et al., 1998",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,35.8,,,,False
288,lit503,OPC-5/40 (Low–High),OPC,"kim et al., 1998",core,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,8.5,,,,False
289,lit503,OPC-5/40 (Low–High),OPC,"kim et al., 1998",core,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,24.0,,,,False
290,lit503,OPC-5/40 (Low–High),OPC,"kim et al., 1998",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,32.0,,,,False
291,lit503,OPC-40/20 (High–Ref),OPC,"kim et al., 1998",core,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,26.0,,,,False
292,lit503,OPC-40/20 (High–Ref),OPC,"kim et al., 1998",core,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,28.0,,,,False
293,lit503,OPC-40/20 (High–Ref),OPC,"kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,32.5,,,,False
294,lit503,F-12h-Air,F,"Kim et al., 2018",ambient,,26.0,0.595,282.0,0.0,0.0,282.0,46.0,70.0,1.0,24.0,864.0,32.89220193505878,26.0,8.1,,,,False
295,lit503,F-12h-Air,F,"Kim et al., 2018",ambient,,24.0,0.595,282.0,0.0,0.0,282.0,46.0,62.0,3.0,72.0,2448.0,88.96130912454899,72.0,9.9,,,,False
296,lit503,F-12h-Air,F,"Kim et al., 2018",ambient,,23.0,0.595,282.0,0.0,0.0,282.0,46.0,67.0,7.0,168.0,5544.0,196.98966460040697,161.0,13.9,,,,False
297,lit503,F-12h-Air,F,"Kim et al., 2018",ambient,,22.0,0.595,282.0,0.0,0.0,282.0,46.0,59.0,28.0,672.0,21504.0,747.5063191714015,616.0,15.2,,,,False
298,lit503,F-3d-Air,F,"Kim et al., 2018",ambient,,26.0,0.595,282.0,0.0,0.0,282.0,46.0,70.0,1.0,24.0,864.0,32.89220193505878,26.0,12.2,,,,False
299,lit503,F-3d-Air,F,"Kim et al., 2018",ambient,,24.0,0.595,282.0,0.0,0.0,282.0,46.0,62.0,3.0,72.0,2448.0,88.96130912454899,72.0,16.5,,,,False
300,lit503,F-3d-Air,F,"Kim et al., 2018",ambient,,23.0,0.595,282.0,0.0,0.0,282.0,46.0,67.0,7.0,168.0,5544.0,196.98966460040697,161.0,19.3,,,,False
301,lit503,F-3d-Air,F,"Kim et al., 2018",ambient,,22.0,0.595,282.0,0.0,0.0,282.0,46.0,59.0,28.0,672.0,21504.0,747.5063191714015,616.0,19.5,,,,False
302,lit503,F-7d-Air,F,"Kim et al., 2018",ambient,,23.0,0.595,282.0,0.0,0.0,282.0,46.0,67.0,7.0,168.0,5544.0,196.98966460040697,161.0,17.5,,,,False
303,lit503,F-7d-Air,F,"Kim et al., 2018",ambient,,22.0,0.595,282.0,0.0,0.0,282.0,46.0,59.0,28.0,672.0,21504.0,747.5063191714015,616.0,20.6,,,,False
304,lit503,F-28d-Air,F,"Kim et al., 2018",ambient,,22.0,0.595,282.0,0.0,0.0,282.0,46.0,59.0,28.0,672.0,21504.0,747.5063191714015,616.0,22.3,,,,False
305,lit503,F-28d-Air,F,"Kim et al., 2018",ambient,,12.0,0.595,282.0,0.0,0.0,282.0,46.0,55.0,90.0,2160.0,47520.0,1389.901982013385,1080.0,22.7,,,,False
306,lit503,F-24h-Moist,F,"Kim et al., 2018",ambient,,23.0,0.595,282.0,0.0,0.0,282.0,46.0,70.0,1.0,24.0,792.0,28.141380657200997,23.0,6.99,,,,False
307,lit503,F-24h-Moist,F,"Kim et al., 2018",ambient,,21.0,0.595,282.0,0.0,0.0,282.0,46.0,61.0,3.0,72.0,2232.0,75.95107111511558,63.0,11.66,,,,False
308,lit503,F-24h-Moist,F,"Kim et al., 2018",ambient,,20.0,0.595,282.0,0.0,0.0,282.0,46.0,67.0,7.0,168.0,5040.0,168.0,140.0,17.03,,,,False
309,lit503,F-24h-Moist,F,"Kim et al., 2018",ambient,,20.0,0.595,282.0,0.0,0.0,282.0,46.0,59.0,28.0,672.0,20160.0,672.0,560.0,23.99,,,,False
310,lit503,F-24h-Moist,F,"Kim et al., 2018",ambient,,18.0,0.595,282.0,0.0,0.0,282.0,46.0,55.0,90.0,2160.0,60480.0,1938.977658466178,1620.0,26.39,,,,False
311,lit503,OPC-5°C,OPC,"Kim et al., 1998",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,7.8,,,,False
312,lit503,OPC-5°C,OPC,"Kim et al., 1998",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,15.9,,,,False
313,lit503,OPC-5°C,OPC,"Kim et al., 1998",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,22.0,,,,False
314,lit503,OPC-20°C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,13.5,,,,False
315,lit503,OPC-20°C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,22.5,,,,False
316,lit503,OPC-20°C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,28.8,,,,False
317,lit503,OPC-35°C,OPC,"Kim et al., 1998",ambient,,35.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1080.0,51.57282237903804,35.0,17.2,,,,False
318,lit503,OPC-35°C,OPC,"Kim et al., 1998",ambient,,35.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,27.9,,,,False
319,lit503,OPC-35°C,OPC,"Kim et al., 1998",ambient,,35.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,7560.0,361.00975665326627,245.0,32.4,,,,False
320,lit503,FA20-20°C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,10.6,,,,False
321,lit503,FA20-20°C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,19.7,,,,False
322,lit503,FA20-20°C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,25.4,,,,False
323,lit503,BFS30-20°C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,11.0,,,,False
324,lit503,BFS30-20°C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,20.0,,,,False
325,lit503,BFS30-20°C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,26.0,,,,False
326,lit503,FA20 + BFS30-20°C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,9.7,,,,False
327,lit503,FA20 + BFS30-20°C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,18.8,,,,False
328,lit503,FA20 + BFS30-20°C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,24.7,,,,False
329,lit503,OPC-10 °C,OPC,"Kim et al., 1998",ambient,,10.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,480.0,13.777922554035577,10.0,7.2,,,,False
330,lit503,OPC-10 °C,OPC,"Kim et al., 1998",ambient,,10.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,15.0,,,,False
331,lit503,OPC-10 °C,OPC,"Kim et al., 1998",ambient,,10.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,3360.0,96.44545787824903,70.0,21.5,,,,False
332,lit503,OPC-20 °C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,10.3,,,,False
333,lit503,OPC-20 °C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,20.8,,,,False
334,lit503,OPC-20 °C,OPC,"Kim et al., 1998",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,27.6,,,,False
335,lit503,OPC-40 °C,OPC,"Kim et al., 1998",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,16.8,,,,False
336,lit503,OPC-40 °C,OPC,"Kim et al., 1998",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,27.5,,,,False
337,lit503,OPC-40 °C,OPC,"Kim et al., 1998",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,31.4,,,,False
338,lit503,FA20-20 °C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,9.5,,,,False
339,lit503,FA20-20 °C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,18.5,,,,False
340,lit503,FA20-20 °C,FA20,"Kim et al., 1998",ambient,,20.0,0.5,288.0,72.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,24.5,,,,False
341,lit503,BFS30-20 °C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,10.2,,,,False
342,lit503,BFS30-20 °C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,19.3,,,,False
343,lit503,BFS30-20 °C,BFS30,"Kim et al., 1998",ambient,,20.0,0.5,252.0,0.0,108.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,26.1,,,,False
344,lit503,FA20 + BFS30-20 °C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,8.9,,,,False
345,lit503,FA20 + BFS30-20 °C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,17.5,,,,False
346,lit503,FA20 + BFS30-20 °C,FA20 + BFS30,"Kim et al., 1998",ambient,,20.0,0.5,216.0,72.0,108.0,396.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,23.2,,,,False
347,lit503,Plain-5 °C,Plain,"Choi et al., 2016",ambient,,5.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,6.5,,,,False
348,lit503,Plain-5 °C,Plain,"Choi et al., 2016",ambient,,5.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,5.0,120.0,1800.0,51.421052124968526,25.0,8.9,,,,False
349,lit503,Plain-5 °C,Plain,"Choi et al., 2016",ambient,,5.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,9.0,,,,False
350,lit503,Plain-5 °C,Plain,"Choi et al., 2016",ambient,,5.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,14.0,336.0,5040.0,143.9789459499119,70.0,9.5,,,,False
351,lit503,Plain-5 °C,Plain,"Choi et al., 2016",ambient,,5.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,28.0,672.0,10080.0,287.9578918998238,140.0,10.2,,,,False
352,lit503,Plain-20 °C,Plain,"Choi et al., 2016",ambient,,20.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,3.0,72.0,2160.0,72.0,60.0,6.45,,,,False
353,lit503,Plain-20 °C,Plain,"Choi et al., 2016",ambient,,20.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,5.0,120.0,3600.0,120.0,100.0,8.23,,,,False
354,lit503,Plain-20 °C,Plain,"Choi et al., 2016",ambient,,20.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,7.0,168.0,5040.0,168.0,140.0,9.26,,,,False
355,lit503,Plain-20 °C,Plain,"Choi et al., 2016",ambient,,20.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,14.0,336.0,10080.0,336.0,280.0,9.85,,,,False
356,lit503,Plain-20 °C,Plain,"Choi et al., 2016",ambient,,20.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,28.0,672.0,20160.0,672.0,560.0,10.5,,,,False
357,lit503,Plain-35 °C,Plain,"Choi et al., 2016",ambient,,35.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,7.2,,,,False
358,lit503,Plain-35 °C,Plain,"Choi et al., 2016",ambient,,35.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,5.0,120.0,5400.0,257.8641118951902,175.0,9.23,,,,False
359,lit503,Plain-35 °C,Plain,"Choi et al., 2016",ambient,,35.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,7.0,168.0,7560.0,361.00975665326627,245.0,10.1,,,,False
360,lit503,Plain-35 °C,Plain,"Choi et al., 2016",ambient,,35.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,14.0,336.0,15120.0,722.0195133065325,490.0,10.8,,,,False
361,lit503,Plain-35 °C,Plain,"Choi et al., 2016",ambient,,35.0,0.795,150.0,0.0,0.0,150.0,40.0,95.0,28.0,672.0,30240.0,1444.039026613065,980.0,11.5,,,,False
362,lit503,FRC-5 °C,FRC,"Choi et al., 2016",ambient,,5.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,4.0,,,,False
363,lit503,FRC-5 °C,FRC,"Choi et al., 2016",ambient,,5.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,5.0,120.0,1800.0,51.421052124968526,25.0,4.8,,,,False
364,lit503,FRC-5 °C,FRC,"Choi et al., 2016",ambient,,5.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,5.0,,,,False
365,lit503,FRC-5 °C,FRC,"Choi et al., 2016",ambient,,5.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,14.0,336.0,5040.0,143.9789459499119,70.0,5.6,,,,False
366,lit503,FRC-5 °C,FRC,"Choi et al., 2016",ambient,,5.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,28.0,672.0,10080.0,287.9578918998238,140.0,6.1,,,,False
367,lit503,FRC-20 °C,FRC,"Choi et al., 2016",ambient,,20.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,3.0,72.0,2160.0,72.0,60.0,5.24,,,,False
368,lit503,FRC-20 °C,FRC,"Choi et al., 2016",ambient,,20.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,5.0,120.0,3600.0,120.0,100.0,6.7,,,,False
369,lit503,FRC-20 °C,FRC,"Choi et al., 2016",ambient,,20.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,7.0,168.0,5040.0,168.0,140.0,7.2,,,,False
